galaxy,cluster,sftype,agntype,right_ascension,declination,distance,redshift,modified_redshift,itot_151,itot_610,itot_1400,itot_4860,itot_18000,m_hi,cos_va,itot_24mic,itot_70mic,itot_100mic,itot_160mic,itot_250mic,itot_350mic,itot_450mic,itot_500mic,itot_850mic,itot_1200mic,K_mag,RQQ_IR_class,SD_flag,dlog_L
1394495,0,0,1,-1.72903,4.26873,1598.243,0.41351,0.412356168,-2.1462,-2.5706,-2.8232,-3.2016,-3.5996,0,0,-1.85031,-2.14885,-2.44574,-2.40289,-2.45546,-2.69944,-2.96428,-3.09167,-3.84398,-4.3973,15.455,1,0,0
5048352,0,0,1,-1.77652,3.86573,2688.948,0.764305,0.764128755,-2.2236,-2.648,-2.9006,-3.2789,-3.677,0,0,-2.31316,-1.92719,-1.83045,-1.78597,-1.82289,-1.97913,-2.15781,-2.24663,-2.09421,-2.204,16.088,1,0,0
9574,0,0,1,-2.19785,4.86052,240.616,0.05692,0.0558499737,-2.1056,-2.5301,-2.7826,-3.161,-3.559,0,0,-2.70503,-2.18208,-1.77873,-1.54299,-1.74439,-2.07942,-2.39764,-2.54394,-3.35812,-3.9039,15.6414,1,0,0
262007,0,0,1,-1.9654,4.68297,852.361,0.209208,0.210831102,-2.233,-2.6575,-2.9101,-3.2884,-3.6865,0,0,-2.46712,-2.48969,-2.32411,-2.02211,-2.12991,-2.41582,-2.70735,-2.8442,-3.62854,-4.19367,16.5103,1,0,0
7069423,0,0,1,-2.41051,4.89824,3110.692,0.922384,0.920499806,-2.173,-2.5975,-2.85,-3.2284,-3.6264,0,0,-1.74277,-1.24379,-1.11331,-1.0329,-1.01279,-1.12202,-1.27237,-1.36219,-1.32736,-1.32951,14.9561,1,0,0
26423,0,0,1,-2.81267,0.17596,358.156,0.085291,0.0851945816,-1.6452,-2.0697,-2.3222,-2.7006,-3.0986,0,0,-1.31987,-1.74451,-1.95087,-1.91111,-2.1164,-2.44788,-2.76297,-2.90654,-3.71533,-4.26291,15.5911,-1,0,0
45112,1028,0,1,-3.16878,-0.40761,440.259,0.104949,0.105029218,-2.2994,-2.7239,-2.9765,-3.3548,-3.7529,0,0,-2.07838,-1.73817,-1.43279,-1.219,-1.40408,-1.72802,-2.0409,-2.18436,-2.99356,-3.54775,14.8088,-1,0,0
2235715,0,0,1,-2.64847,0.45917,1926.111,0.511494,0.511297937,-2.0129,-2.4373,-2.6899,-3.0682,-3.4663,0,0,-2.12406,-1.84501,-1.77567,-1.73004,-1.79443,-1.99905,-2.2179,-2.18944,-2.05883,-2.97946,15.167,1,0,0
12078106,0,0,1,-3.32333,-0.06129,3946.191,1.286247,1.28754802,-2.242,-2.6665,-2.919,-3.2974,-3.6954,0,0,-2.3286,-2.02661,-2.03199,-2.08845,-2.24283,-2.48564,-2.72112,-2.82948,-3.44375,-3.88267,18.925,-1,0,0
945699,0,0,1,-2.97146,-0.52138,1378.915,0.350952,0.351612652,-2.102,-2.5264,-2.779,-3.1574,-3.5554,0,0,-2.0456,-1.92505,-1.98052,-2.0053,-2.20796,-2.513,-2.80011,-2.93346,-3.68271,-4.21783,16.0702,1,0,0
1105174,0,0,1,-2.79758,-1.2948,1459.923,0.373796,0.372205105,-2.2741,-2.6985,-2.9511,-3.3294,-3.7275,0,0,-2.16178,-2.44968,-2.73707,-2.61179,-2.63199,-2.86698,-3.12835,-3.25534,-4.00455,-4.55701,16.4089,1,0,0
91816,1030,0,1,-3.20612,-1.72468,576.511,0.137744,0.13854212,-2.2865,-2.7109,-2.9635,-3.3418,-3.7399,0,0,-2.3681,-2.8485,-2.96106,-2.79067,-2.94642,-3.25648,-3.56027,-3.70118,-4.49919,-5.04954,16.936,1,0,0
6101287,0,0,1,-2.73237,-2.06978,2915.98,0.847557,0.84817132,-1.9925,-2.417,-2.6695,-3.0479,-3.4459,0,0,-2.23657,-1.81989,-1.70404,-1.63888,-1.68343,-1.83323,-2.0093,-2.09585,-2.00875,-2.05521,15.9198,1,0,0
556412,0,0,1,-3.01625,-2.73818,1128.981,0.282279,0.281720689,-2.0735,-2.4979,-2.7505,-3.1289,-3.5269,0,0,-1.98514,-2.20293,-2.101,-1.85043,-1.95322,-2.23124,-2.51849,-2.6541,-3.43243,-3.99461,15.7383,-1,0,0
858206,0,0,1,-3.28478,-2.58654,1331.82,0.337807,0.338136048,-1.7098,-2.1342,-2.3868,-2.7651,-3.1632,0,0,-2.13445,-1.17557,-1.01165,-1.16665,-1.52874,-1.88282,-2.17645,-2.30429,-2.98511,-3.44273,16.0115,-1,0,0
7550969,0,0,1,-2.7239,-3.07663,3199.184,0.957507,0.95787676,-2.0708,-2.4953,-2.7478,-3.1262,-3.5242,0,0,-2.14641,-1.54308,-1.54649,-1.66767,-1.92226,-2.20519,-2.46998,-2.58996,-3.22871,-3.6724,18.8884,-1,0,0
2693,0,0,1,-2.84088,-4.46263,144.676,0.034044,0.0350660261,-2.111,-2.5354,-2.788,-3.1664,-3.5644,0,0,-1.89709,-0.921662,-0.527977,-0.344668,-0.570651,-0.916169,-1.23841,-1.38566,-2.20531,-2.7474,12.9592,2,0,0
248068,0,0,1,-3.02425,-4.18713,832.991,0.204198,0.204444573,-2.2341,-2.6586,-2.9111,-3.2895,-3.6875,0,0,-2.07624,-0.844835,-0.697954,-0.877327,-1.25261,-1.6131,-1.90961,-2.03891,-2.72322,-3.18124,15.2564,-1,0,0
857755,0,0,1,-3.29421,-3.55911,1333.15,0.338177,0.339454788,-1.9089,-2.3333,-2.5859,-2.9642,-3.3623,0,0,-2.39572,-2.04831,-1.88624,-1.81347,-2.00744,-2.3086,-2.59702,-2.72971,-3.48121,-4.01591,16.6503,-1,0,0
1947668,0,0,1,-3.23832,-4.25862,1833.629,0.483279,0.483580842,-2.1637,-2.5882,-2.8407,-3.2191,-3.6171,0,0,-2.14914,-2.0853,-2.34005,-2.32955,-2.35107,-2.57182,-2.82619,-2.94907,-3.68719,-4.23487,17.8992,-1,0,0
2270964,0,0,1,-3.40289,-4.17075,1949.512,0.518709,0.520219397,-2.2757,-2.7002,-2.9527,-3.3311,-3.7291,0,0,-3.07646,-1.94604,-1.66615,-1.6777,-1.95049,-2.25936,-2.52694,-2.6258,-2.98745,-3.62884,17.444,1,0,0
20945910,0,0,1,-2.93407,-4.17577,5209.603,2.020698,2.01975855,-2.2287,-2.6531,-2.9057,-3.284,-3.6821,0,0,-2.02262,-1.36941,-1.23635,-1.36649,-1.61298,-1.85315,-2.07609,-2.16629,-2.76586,-3.19504,19.134,-1,0,0
6924,0,0,1,-2.59572,-4.57407,211.609,0.049977,0.049858576,-2.1645,-2.589,-2.8415,-3.2199,-3.6179,0,0,-2.66775,-2.56476,-2.21262,-1.99049,-2.19777,-2.53558,-2.8552,-3.00078,-3.81724,-4.3615,16.7148,1,0,0
231234,0,0,1,-3.0754,-4.84638,813.623,0.199201,0.201243832,-1.9193,-2.3438,-2.5963,-2.9747,-3.3727,0,0,-2.1278,-1.26885,-1.11302,-1.21397,-1.53959,-1.88916,-2.18949,-2.3231,-3.04356,-3.53032,16.08,-1,0,0
1120127,0,0,1,-3.20723,0.76151,1468.463,0.376222,0.374878775,-2.1224,-2.5468,-2.7994,-3.1777,-3.5758,0,0,-2.50891,-1.12024,-0.947233,-1.08966,-1.44243,-1.7918,-2.08167,-2.20898,-2.88408,-3.34104,16.748,-1,0,0
10823,0,0,1,-3.37706,2.29973,253.254,0.059952,0.0594159775,-2.191,-2.6154,-2.868,-3.2463,-3.6444,0,0,-2.26566,-1.38707,-1.03531,-0.853876,-1.06867,-1.40775,-1.72786,-1.87532,-2.69186,-3.24451,14.2796,3,0,0
10852,0,0,1,-3.37024,2.21951,252.75,0.059831,0.0592929328,-2.3056,-2.73,-2.9826,-3.3609,-3.759,0,0,-2.31943,-1.61194,-1.23196,-1.02609,-1.23407,-1.57045,-1.889,-2.03587,-2.84967,-3.39447,14.6467,2,0,0
43299,0,0,1,-2.95037,1.97564,437.306,0.104619,0.104291729,-2.2646,-2.6891,-2.9416,-3.32,-3.718,0,0,-2.05759,-1.12031,-0.923947,-0.955565,-1.25512,-1.61311,-1.93364,-2.07694,-2.86509,-3.39567,14.5487,2,0,0
52945,0,0,1,-3.38144,1.69697,476.959,0.114373,0.114124738,-2.131,-2.5554,-2.808,-3.1863,-3.5844,0,0,-2.40249,-2.54948,-2.31058,-2.04128,-2.20318,-2.51841,-2.82652,-2.96973,-3.77167,-4.3208,16.5377,1,0,0
442637,0,0,1,-2.73714,2.70799,1031.811,0.256279,0.25626187,-2.256,-2.6805,-2.933,-3.3114,-3.7094,0,0,-2.48199,-1.65394,-1.48052,-1.55272,-1.8584,-2.19765,-2.49268,-2.62465,-3.33887,-3.82885,16.9341,3,0,0
885452,0,0,1,-3.33112,2.93582,1346.544,0.341906,0.342933648,-2.1901,-2.6146,-2.8671,-3.2455,-3.6435,0,0,-2.15698,-1.51995,-1.35872,-1.4801,-1.81915,-2.1639,-2.45262,-2.57871,-3.25441,-3.71137,16.6308,2,0,0
3135747,0,0,1,-3.37754,3.05325,2210.84,0.60145,0.600730158,-2.0976,-2.5221,-2.7746,-3.153,-3.551,0,0,-2.90328,-2.48075,-2.46009,-2.38365,-2.48337,-2.72158,-2.97414,-3.09524,-3.80338,-4.32294,18.5231,-1,0,0
36874,0,0,1,-2.82659,3.66997,414.393,0.099005,0.0988701915,-1.9674,-2.3918,-2.6444,-3.0227,-3.4208,0,0,-1.49469,-1.00131,-0.839006,-0.881203,-1.18468,-1.54485,-1.86558,-2.00903,-2.79781,-3.32844,14.1939,2,0,0
182196,0,0,1,-3.06941,4.47986,744.171,0.181393,0.182033579,-1.9169,-2.3414,-2.594,-2.9723,-3.3704,0,0,-2.30902,-2.30623,-2.10234,-1.84405,-1.97847,-2.27642,-2.57473,-2.71457,-3.50661,-4.06527,16.5483,3,0,0
1749791,67,0,1,-3.17031,4.78351,1755.197,0.464513,0.464243302,-2.2619,-2.6863,-2.9389,-3.3173,-3.7153,0,0,-2.19535,-2.22292,-2.21404,-2.13739,-2.28312,-2.55437,-2.82545,-2.95247,-3.68324,-4.21079,16.1616,1,0,0
4696310,0,0,1,-2.70173,4.76153,2618.751,0.739378,0.741004963,-2.2431,-2.6675,-2.92,-3.2984,-3.6965,0,0,-1.98015,-1.02525,-0.830595,-0.910506,-1.21478,-1.53972,-1.81652,-1.93906,-2.59768,-3.0496,17.471,-1,0,0
69678,0,0,1,-4.18268,-0.30218,527.511,0.12688,0.127008373,-1.6328,-2.0572,-2.3098,-2.6881,-3.0862,0,0,-0.830079,-1.47233,-1.84554,-1.9595,-2.16465,-2.49008,-2.80011,-2.94062,-3.74218,-4.29308,12.5145,1,0,0
230,0,0,1,-3.84529,-0.72064,34.282,0.008019,0.00829979688,-1.9132,-2.3376,-2.5902,-2.9685,-3.3666,0,0,-2.10355,-1.39311,-0.988054,-0.80405,-1.04068,-1.39237,-1.71919,-1.86869,-2.69236,-3.23378,14.1199,-1,0,0
1337,0,0,1,-3.51664,-1.30662,114.035,0.026789,0.0274215902,-1.9808,-2.4052,-2.6578,-3.0361,-3.4342,0,0,-0.841419,0.107197,0.277803,0.199372,-0.137014,-0.514841,-0.844269,-0.991629,-1.7903,-2.31889,11.6667,2,0,0
10703314,0,0,1,-3.87053,-1.21966,3730.801,1.185027,1.18573864,-2.0508,-2.4752,-2.7278,-3.1061,-3.5042,0,0,-1.44731,-0.856479,-0.980515,-1.47987,-1.97081,-2.31528,-2.64046,-2.74842,-3.44602,-3.90766,18.2409,-1,0,0
10970790,0,0,1,-3.74368,-1.15306,3776.497,1.206031,1.20841119,-2.3149,-2.7394,-2.9919,-3.3703,-3.7683,0,0,-2.15711,-1.63286,-1.49242,-1.39489,-1.35301,-1.40709,-1.52718,-1.5945,-1.72798,-1.63528,15.8982,1,0,0
11245699,0,0,1,-4.27811,-1.43458,3823.885,1.228075,1.22626824,-1.5516,-1.976,-2.2286,-2.6069,-3.005,0,0,-1.93549,-1.30739,-1.38057,-1.68995,-1.98706,-2.26581,-2.52653,-2.63344,-3.2646,-3.71002,18.9929,-1,0,0
109032,0,0,1,-4.17082,-1.88712,610.879,0.147674,0.146947391,-2.0501,-2.4745,-2.7271,-3.1054,-3.5035,0,0,-1.52628,-1.82506,-1.91806,-1.77369,-1.93462,-2.2449,-2.54778,-2.68838,-3.48587,-4.04925,14.9654,1,0,0
126842,0,0,1,-4.18352,-2.67365,646.33,0.156584,0.156315246,-2.0634,-2.4879,-2.7405,-3.1188,-3.5169,0,0,-2.40836,-2.03465,-1.75655,-1.55403,-1.73336,-2.05195,-2.36095,-2.50301,-3.30659,-3.86617,15.7209,1,0,0
290627,900,0,1,-3.90376,-2.52522,892.213,0.219844,0.220085705,-2.1884,-2.6128,-2.8654,-3.2437,-3.6418,0,0,-2.1504,-2.11811,-1.99166,-1.78041,-1.92286,-2.22122,-2.51949,-2.65871,-3.44971,-4.01095,15.9386,1,0,0
345701,0,0,1,-3.71645,-2.56977,942.131,0.232605,0.233142294,-2.1639,-2.5883,-2.8409,-3.2192,-3.6173,0,0,-2.13054,-2.33825,-2.39765,-2.16614,-2.26502,-2.54319,-2.83078,-2.96782,-3.74628,-4.31009,16.2165,1,0,0
12685830,0,0,1,-3.67245,-3.27909,4047.867,1.336062,1.33722433,-2.228,-2.6525,-2.905,-3.2834,-3.6814,0,0,-2.21626,-1.75764,-1.63091,-1.53744,-1.53497,-1.60137,-1.72867,-1.79736,-1.9692,-1.85391,15.7441,1,0,0
338067,0,0,1,-3.57572,-4.30463,938.644,0.231691,0.231130698,-1.9287,-2.3532,-2.6057,-2.9841,-3.3821,0,0,-2.20965,-1.91792,-1.74786,-1.5916,-1.75928,-2.0653,-2.36641,-2.50738,-3.29995,-3.86156,16.1754,2,0,0
6939416,0,0,1,-4.17261,-3.76402,3091.41,0.914825,0.91503268,-2.0272,-2.4517,-2.7042,-3.0826,-3.4806,0,0,-1.67295,-1.26546,-1.16379,-1.10833,-1.13756,-1.26415,-1.42789,-1.50992,-1.44031,-1.44489,14.5248,1,0,0
97533,0,0,1,-4.36409,-4.63612,594.865,0.143662,0.142278491,-2.0839,-2.5084,-2.7609,-3.1393,-3.5373,0,0,-1.61219,-0.885494,-0.739028,-0.864469,-1.20899,-1.56812,-1.87361,-2.00864,-2.73491,-3.21748,14.7336,1,0,0
104860,0,0,1,-4.24636,-4.51804,610.57,0.147596,0.147098952,-2.3043,-2.7287,-2.9813,-3.3596,-3.7577,0,0,-1.70649,-0.948485,-0.810765,-0.937276,-1.2811,-1.63999,-1.9451,-2.07995,-2.80604,-3.28895,15.2385,3,0,0
167078,0,0,1,-4.45163,0.73848,719.944,0.17522,0.175814807,-2.1048,-2.5292,-2.7818,-3.1601,-3.5582,0,0,-2.43724,-2.4904,-2.40746,-2.12408,-2.24568,-2.54031,-2.83699,-2.97658,-3.76611,-4.31856,17.2219,3,0,0
1425225,0,0,1,-3.74612,0.55376,1612.137,0.41755,0.418497737,-1.9412,-2.3656,-2.6182,-2.9966,-3.3946,0,0,-1.61292,-1.10711,-0.971263,-0.953199,-1.08865,-1.31186,-1.49192,-1.44631,-1.34875,-2.58279,14.3449,1,0,0
13077584,0,0,1,-4.44379,0.99242,4105.698,1.365011,1.36557794,-2.2694,-2.6939,-2.9464,-3.3248,-3.7228,0,0,-1.60341,-1.19717,-1.10502,-1.06139,-1.05078,-1.09048,-1.21076,-1.27877,-1.46582,-1.3418,13.7613,1,0,0
20156807,0,0,1,-3.71889,0.81335,5092.743,1.940483,1.94262493,-2.0463,-2.4708,-2.7233,-3.1017,-3.4998,0,0,-2.42983,-1.58854,-1.20487,-1.19335,-1.53314,-1.86444,-2.12124,-2.19565,-2.91082,-3.38139,20.9114,-1,0,0
40059,0,0,1,-3.63677,2.40557,424.786,0.10155,0.101907505,-2.2519,-2.6763,-2.9289,-3.3073,-3.7053,0,0,-2.59547,-2.23359,-1.87608,-1.60013,-1.77022,-2.08988,-2.40038,-2.54296,-3.34888,-3.89639,16.0324,2,0,0
214697,0,0,1,-4.45491,2.30501,789.558,0.193012,0.195020014,-2.2947,-2.7191,-2.9717,-3.3501,-3.7481,0,0,-2.10734,-1.79582,-1.62056,-1.4864,-1.67652,-1.99493,-2.30197,-2.44431,-3.24488,-3.80538,15.9536,2,0,0
897405,0,0,1,-3.76974,2.39551,1352.669,0.343614,0.343466557,-1.9044,-2.3288,-2.5814,-2.9597,-3.3578,0,0,-2.93351,-2.3479,-2.27036,-2.09859,-2.20804,-2.48235,-2.76518,-2.89856,-3.67114,-4.23099,17.5317,-1,0,0
6000777,0,0,1,-3.80185,2.06915,2901.066,0.84196,0.843633465,-1.7036,-2.128,-2.3806,-2.759,-3.157,0,0,-2.31546,-1.78143,-1.7701,-1.872,-2.14066,-2.43809,-2.70915,-2.82855,-3.47809,-3.92728,18.662,-1,0,0
33027,23,0,1,-3.61838,2.57956,397.739,0.090505,0.0908980885,-1.1493,-1.5738,-1.8263,-2.2047,-2.6027,0,0,-1.43642,-1.01572,-0.843306,-0.88675,-1.19345,-1.55575,-1.87693,-2.02103,-2.81065,-3.34123,13.8069,1,0,0
195769,0,0,1,-3.92871,2.52891,765.469,0.186836,0.187747749,-1.8172,-2.2416,-2.4942,-2.8725,-3.2706,0,0,-1.45941,-1.59311,-1.68272,-1.59146,-1.76644,-2.07844,-2.38157,-2.52367,-3.32079,-3.88211,15.735,-1,0,0
2277109,0,0,1,-4.09357,2.51079,1948.081,0.518267,0.516673367,-1.4887,-1.9132,-2.1657,-2.5441,-2.9421,0,0,-1.26063,-0.819537,-0.712374,-0.655404,-0.719564,-0.903356,-1.14419,-1.10545,-0.934864,-1.82279,13.5446,1,0,0
106406,1001,0,1,-3.70244,4.44463,606.933,0.149736,0.148502508,-1.5991,-2.0235,-2.2761,-2.6544,-3.0525,0,0,-1.73941,-2.06748,-1.89809,-1.67039,-1.82721,-2.13696,-2.44077,-2.58167,-3.38119,-3.93816,14.3376,1,0,0
404201,902,0,1,-3.92223,3.91442,993.932,0.247477,0.2472467,-2.1413,-2.5658,-2.8183,-3.1967,-3.5948,0,0,-1.93529,-1.23918,-1.1106,-1.27749,-1.64304,-1.99827,-2.29237,-2.4218,-3.10297,-3.56094,16.2491,2,0,0
972679,0,0,1,-3.7586,3.79623,1398.363,0.356409,0.355479125,-1.9436,-2.3681,-2.6206,-2.999,-3.397,0,0,-1.93312,-2.06709,-2.0497,-1.87419,-1.97595,-2.24555,-2.5257,-2.65927,-3.42776,-3.98767,14.9705,1,0,0
1281952,0,0,1,-3.98887,3.69596,1553.13,0.400457,0.399949034,-2.2387,-2.6631,-2.9157,-3.294,-3.6921,0,0,-2.11918,-1.63331,-1.59636,-1.67167,-1.93869,-2.26183,-2.54361,-2.67,-3.37062,-3.85867,17.3911,-1,0,0
5800971,0,0,1,-4.33215,3.98922,2858.263,0.825998,0.827781209,-2.0599,-2.4844,-2.7369,-3.1153,-3.5133,0,0,-2.40168,-1.86709,-1.99119,-2.18633,-2.40223,-2.65511,-2.9119,-3.02666,-3.68351,-4.15429,19.6121,-1,0,0
123653,0,0,1,-3.78602,4.89042,645.873,0.156469,0.15617688,-2.1558,-2.5802,-2.8328,-3.2111,-3.6092,0,0,-2.04331,-1.32953,-1.12884,-1.13257,-1.4078,-1.75305,-2.06633,-2.20728,-2.98738,-3.51941,14.9984,-1,0,0
550654,0,0,1,-4.46075,4.77107,1127.664,0.281924,0.282176214,-2.0471,-2.4716,-2.7241,-3.1025,-3.5005,0,0,-1.89823,-2.0524,-1.92047,-1.74071,-1.88013,-2.17106,-2.46414,-2.6015,-3.3857,-3.94758,14.8691,1,0,0
3871838,0,0,1,-4.1783,4.50241,2416.854,0.669687,0.668700631,-2.3208,-2.7453,-2.9978,-3.3762,-3.7742,0,0,-2.11254,-1.64382,-1.52279,-1.45154,-1.47374,-1.62807,-1.82738,-1.94397,-1.73639,-1.96848,15.7602,1,0,0
5204696,0,0,1,-4.83081,0.10528,2725.887,0.777572,0.777011274,-2.313,-2.7374,-2.99,-3.3684,-3.7664,0,0,-2.79297,-2.33255,-2.1647,-2.05951,-2.13509,-2.3327,-2.5402,-2.64052,-2.65834,-2.77603,16.8717,1,0,0
2607873,0,0,1,-4.57932,-1.39517,2050.514,0.550204,0.549298032,-2.1841,-2.6085,-2.8611,-3.2394,-3.6375,0,0,-1.5612,-1.28276,-1.22159,-1.19922,-1.26399,-1.46089,-1.6703,-1.66275,-1.48426,-2.06388,13.7915,1,0,0
15306380,0,0,1,-4.73102,-0.57443,4425.756,1.533844,1.53436491,-1.2702,-1.6946,-1.9472,-2.3256,-2.7236,0,0,-2.00133,-0.818337,-0.553281,-0.807756,-1.30479,-1.71189,-1.93166,-2.15785,-2.87937,-3.41362,20.5744,-1,0,0
69415,0,0,1,-4.51824,-2.17467,530.119,0.127527,0.128188359,-2.2719,-2.6963,-2.9489,-3.3272,-3.7253,0,0,-1.9557,-1.18228,-0.990071,-1.01067,-1.29915,-1.65155,-1.96816,-2.11125,-2.89465,-3.42647,14.7083,3,0,0
88326,0,0,1,-4.62332,-4.41103,573.063,0.138214,0.138610899,-1.9428,-2.3672,-2.6198,-2.9981,-3.3962,0,0,-1.92113,-0.831274,-0.67656,-0.802626,-1.14861,-1.50834,-1.81438,-1.94974,-2.67633,-3.15848,15.0302,2,0,0
3691570,0,0,1,-4.53025,-4.52121,2378.311,0.656707,0.655556012,-2.2787,-2.7031,-2.9557,-3.334,-3.7321,0,0,-2.52889,-2.04936,-1.91996,-1.83024,-1.84866,-2.00872,-2.21365,-2.32265,-2.15609,-2.41388,16.7251,1,0,0
116520,0,0,1,-4.52328,0.69472,623.807,0.150918,0.149464125,-2.1698,-2.5943,-2.8469,-3.2252,-3.6233,0,0,-2.02874,-1.10928,-0.958571,-1.08043,-1.42266,-1.78069,-2.08552,-2.22016,-2.94595,-3.42904,15.6712,3,0,0
1746662,0,0,1,-4.9127,1.4639,1755.21,0.459717,0.459085078,-1.9539,-2.3783,-2.6309,-3.0092,-3.4073,0,0,-2.54775,-2.08712,-1.96201,-1.84577,-1.90242,-2.10555,-2.32884,-2.31275,-2.25204,-3.46476,16.4933,1,0,0
5140206,0,0,1,-4.82376,1.23224,2711.072,0.772238,0.770835601,-2.2933,-2.7178,-2.9703,-3.3487,-3.7467,0,0,-2.30735,-1.63506,-1.38588,-1.33922,-1.51707,-1.76053,-1.98686,-2.0921,-2.16743,-2.29964,15.6897,1,0,0
18149,0,0,1,-4.64829,2.50819,315.566,0.074966,0.0738596756,-2.1953,-2.6197,-2.8723,-3.2506,-3.6487,0,0,-1.97046,-1.18094,-0.85835,-0.71425,-0.944951,-1.28969,-1.61171,-1.75914,-2.57739,-3.13303,13.8759,2,0,0
279845,0,0,1,-4.82075,3.29913,870.607,0.21394,0.215449608,-2.0771,-2.5016,-2.7542,-3.1325,-3.5306,0,0,-1.86309,-1.96081,-2.03582,-1.87545,-2.00098,-2.29035,-2.58344,-2.72142,-3.50842,-4.06686,16.117,2,0,0
403857,0,0,1,-4.79213,2.61274,998.252,0.247384,0.24674032,-2.0341,-2.4585,-2.7111,-3.0894,-3.4875,0,0,-1.68643,-2.18393,-2.44178,-2.28825,-2.3759,-2.64677,-2.93019,-3.06623,-3.84053,-4.39392,15.0032,1,0,0
596677,0,0,1,-4.76252,4.98273,1162.811,0.291425,0.291343117,-1.9489,-2.3733,-2.6259,-3.0042,-3.4023,0,0,-2.00395,-2.08641,-2.35464,-2.36678,-2.46378,-2.73155,-3.00913,-3.14365,-3.91035,-4.46951,16.1045,1,0,0
4446445,0,0,1,-4.86125,4.9744,2563.839,0.720134,0.720245537,-2.1884,-2.6129,-2.8654,-3.2438,-3.6418,0,0,-2.52479,-2.36857,-2.60122,-2.6991,-2.69068,-2.85699,-3.07743,-3.18972,-3.88685,-4.41948,18.7942,-1,0,0
39944,1167,0,1,1.44473,0.49301,425.309,0.101124,0.101370017,-2.0006,-2.4251,-2.6776,-3.056,-3.454,0,0,-1.89057,-1.40974,-1.10111,-0.937592,-1.15221,-1.48864,-1.80704,-1.95215,-2.76654,-3.32308,14.1894,2,0,0
1009590,0,0,1,0.52265,-0.13904,1411.747,0.360174,0.359355045,-2.1868,-2.6112,-2.8638,-3.2422,-3.6402,0,0,-1.97733,-1.56419,-1.57718,-1.69328,-1.9774,-2.30994,-2.59614,-2.72512,-3.42984,-3.92008,17.3382,-1,0,0
72375,0,0,1,0.75354,-0.52864,535.362,0.128829,0.129322113,-2.2215,-2.646,-2.8985,-3.2769,-3.6749,0,0,-2.95239,-2.49064,-2.12223,-1.81676,-1.96653,-2.2763,-2.58119,-2.72297,-3.52206,-4.07181,16.454,1,0,0
402223,0,0,1,0.93607,-1.90427,996.262,0.246858,0.247380777,-2.0469,-2.4713,-2.7239,-3.1022,-3.5003,0,0,-1.56934,-1.03544,-0.905737,-1.07208,-1.43756,-1.7928,-2.08694,-2.21635,-2.89752,-3.3555,15.0777,2,0,0
1709720,0,0,1,0.69624,-1.94123,1732.29,0.452891,0.451706366,-2.2702,-2.6947,-2.9472,-3.3256,-3.7236,0,0,-2.43229,-2.03862,-1.82745,-1.80258,-2.0393,-2.34353,-2.61967,-2.74519,-3.43776,-3.92322,16.129,1,0,0
2381741,0,0,1,0.73333,-1.79262,1979.565,0.52802,0.528970493,-1.9947,-2.4191,-2.6717,-3.05,-3.4481,0,0,-2.31789,-1.49865,-1.33124,-1.4185,-1.73396,-2.06779,-2.35032,-2.47472,-3.14311,-3.59885,17.405,-1,0,0
500807,0,0,1,0.82824,-3.24857,1084.572,0.270353,0.271201474,-2.1408,-2.5652,-2.8178,-3.1962,-3.5942,0,0,-2.0929,-1.8201,-1.64821,-1.60313,-1.82721,-2.14472,-2.44204,-2.57814,-3.34023,-3.87865,15.5215,1,0,0
796720,0,0,1,0.65283,-3.12114,1292.797,0.326989,0.327924209,-2.185,-2.6095,-2.8621,-3.2404,-3.6385,0,0,-2.21183,-1.4098,-1.20677,-1.32306,-1.66428,-2.00972,-2.29817,-2.42479,-3.10074,-3.55776,15.5507,-1,0,0
1657903,0,0,1,0.7,-3.47549,1715.559,0.447926,0.446254771,-2.1079,-2.5324,-2.7849,-3.1633,-3.5613,0,0,-2.0613,-1.7651,-1.67425,-1.59782,-1.68134,-1.90563,-2.10132,-2.0844,-2.02428,-3.13359,14.9661,1,0,0
1460,0,0,1,1.0404,-3.90931,121.078,0.028454,0.0292292257,-2.1792,-2.6036,-2.8562,-3.2345,-3.6326,0,0,-1.34619,-0.377555,-0.0532888,0.0523635,-0.208392,-0.568338,-0.89786,-1.04768,-1.87506,-2.4271,11.9788,3,0,0
141330,0,0,1,0.54993,-3.71286,678.017,0.164584,0.165051801,-1.7117,-2.1362,-2.3887,-2.7671,-3.1651,0,0,-1.1054,-0.182088,-0.118767,-0.361778,-0.768626,-1.14143,-1.44467,-1.57636,-2.26504,-2.7239,14.4885,3,0,0
833070,0,0,1,1.3353,-3.92923,1314.244,0.332926,0.333053864,-2.2572,-2.6816,-2.9342,-3.3125,-3.7106,0,0,-1.69383,-1.98577,-2.25607,-2.17795,-2.23894,-2.49343,-2.76459,-2.89463,-3.65639,-4.21308,15.074,1,0,0
6674914,0,0,1,0.82759,-3.67149,3031.957,0.891727,0.892846255,-2.2368,-2.6613,-2.9138,-3.2922,-3.6902,0,0,-2.64723,-1.53072,-1.19501,-1.16862,-1.42678,-1.73028,-1.99768,-2.11687,-2.76438,-3.21188,18.073,-1,0,0
9952579,0,0,1,0.71549,-3.71651,3614.386,1.132614,1.13249843,-2.2206,-2.6451,-2.8976,-3.276,-3.674,0,0,-2.68483,-2.0169,-1.72815,-1.56164,-1.66488,-1.8521,-2.0468,-2.13879,-2.37603,-2.36345,16.9539,1,0,0
